H	355_Anlg	353_Anlg	460_Anlg	532_Anlg	530_Anlg	355_Anlg_Molec	532_Anlg_Molec		MolecExt355_Anlg	MolecBack355_Anlg	MolecExt353_Anlg	MolecBack353_Anlg	MolecExt460_Anlg	MolecBack460_Anlg	MolecExt532_Anlg	MolecBack532_Anlg	MolecExt530_Anlg	MolecBack530_Anlg
42603.75	-7.0591247E-6	3.1393649E-5	3.0189368E-5	-1.5524466E-5	-3.6654179E-5	0	0		0	0	0	0	0	0	0	0	0	0
42607.5	-3.7313478E-6	6.1609864E-5	-3.0376172E-5	1.6715037E-5	5.0853043E-5	0	0		0	0	0	0	0	0	0	0	0	0
42611.25	-0.0001389722	4.0551692E-5	-1.8342931E-5	-2.6599307E-5	4.1907979E-5	0	0		0	0	0	0	0	0	0	0	0	0
42615	2.4488201E-5	2.058503E-5	0.00020706737	-4.7045169E-5	6.2034374E-5	0	0		0	0	0	0	0	0	0	0	0	0
42618.75	0.0002178986	2.106423E-5	0.00017599924	3.5936277E-5	5.4580153E-5	0	0		0	0	0	0	0	0	0	0	0	0
42622.5	0.00011380573	-6.3993749E-5	-2.097853E-5	5.8831382E-5	1.6590252E-5	0	0		0	0	0	0	0	0	0	0	0	0
42626.25	6.6285079E-5	2.8411961E-5	-1.0063422E-5	-1.2596022E-5	-8.78487E-5	0	0		0	0	0	0	0	0	0	0	0	0
42630	-3.5944229E-5	4.7819556E-5	4.2062876E-5	-4.3025214E-5	-7.8610791E-5	0	0		0	0	0	0	0	0	0	0	0	0
42633.75	-7.7075552E-5	-2.6483047E-5	5.3377318E-5	6.5939514E-5	2.4523672E-5	0	0		0	0	0	0	0	0	0	0	0	0
42637.5	-5.4846002E-5	-2.1503422E-6	8.9184198E-5	4.8927918E-5	5.9904597E-5	0	0		0	0	0	0	0	0	0	0	0	0
42641.25	6.7349968E-5	9.8296548E-6	1.2245995E-5	1.1843172E-5	-2.6457871E-5	0	0		0	0	0	0	0	0	0	0	0	0
42645	-0.00017557775	-2.3900692E-5	-3.7218082E-5	3.1224145E-5	1.7921363E-5	0	0		0	0	0	0	0	0	0	0	0	0
42648.75	4.2458196E-5	2.8678183E-5	4.0731765E-5	8.9413503E-6	7.6729837E-5	0	0		0	0	0	0	0	0	0	0	0	0
42652.5	2.5819311E-5	4.7846179E-5	0.00017245849	4.8741563E-5	5.1838065E-5	0	0		0	0	0	0	0	0	0	0	0	0
42656.25	-7.4679552E-5	4.2149025E-5	1.3923194E-5	3.6681699E-5	-3.9156668E-5	0	0		0	0	0	0	0	0	0	0	0	0
42660	2.6351756E-5	-4.2057043E-5	-7.9068205E-5	-6.1740632E-5	-0.00012913976	0	0		0	0	0	0	0	0	0	0	0	0
42663.75	0.00016758261	1.9253919E-5	7.1533669E-5	1.8099392E-5	-9.6527542E-5	0	0		0	0	0	0	0	0	0	0	0	0
42667.5	0.00023027793	0.00018907703	1.0116218E-5	9.0591685E-5	1.5259141E-5	0	0		0	0	0	0	0	0	0	0	0	0
42671.25	0.00016957928	8.4824436E-5	-2.6542573E-5	7.6135822E-5	-3.473738E-5	0	0		0	0	0	0	0	0	0	0	0	0
42675	-1.5844456E-5	-1.7458116E-5	6.530407E-5	0.00011069146	-9.2800432E-5	0	0		0	0	0	0	0	0	0	0	0	0
42678.75	7.999552E-5	1.2358765E-5	6.133736E-5	3.7160899E-5	-3.3353025E-5	0	0		0	0	0	0	0	0	0	0	0	0
42682.5	0.00014269084	3.4029249E-5	8.260851E-5	-4.2279792E-5	5.3290546E-6	0	0		0	0	0	0	0	0	0	0	0	0
42686.25	-1.9305344E-5	-5.6752506E-5	9.4189174E-5	4.1493515E-6	1.392803E-5	0	0		0	0	0	0	0	0	0	0	0	0
42690	-8.9854215E-5	-6.1384772E-5	-7.9627271E-5	-2.4795802E-6	5.1160769E-6	0	0		0	0	0	0	0	0	0	0	0	0
42693.75	2.7416644E-5	-5.345008E-6	-0.0001407785	-9.1617563E-6	-5.0870442E-5	0	0		0	0	0	0	0	0	0	0	0	0
42697.5	7.6933965E-5	-1.2000562E-5	-8.8252869E-5	4.7410452E-5	-2.9972003E-5	0	0		0	0	0	0	0	0	0	0	0	0
42701.25	-4.5395115E-5	-3.7265044E-5	7.4036157E-5	0.00012701088	4.7738244E-5	0	0		0	0	0	0	0	0	0	0	0	0
42705	0.00013590217	5.1972622E-5	0.00012129059	0.00011103755	-1.3200007E-5	0	0		0	0	0	0	0	0	0	0	0	0
42708.75	3.7266864E-5	5.711071E-5	5.9021228E-5	5.8432049E-5	-3.1276492E-5	0	0		0	0	0	0	0	0	0	0	0	0
42712.5	0.00014761595	-4.7514597E-5	7.1826513E-5	4.173992E-5	4.2839756E-5	0	0		0	0	0	0	0	0	0	0	0	0
42716.25	2.9413311E-5	-4.7381486E-5	0.00012360672	-5.4878906E-6	-5.3745642E-5	0	0		0	0	0	0	0	0	0	0	0	0
42720	-0.00016692553	4.5077468E-5	0.00010057851	3.3407166E-5	-0.0001354226	0	0		0	0	0	0	0	0	0	0	0	0
42723.75	-0.00012113532	0.00010630856	6.6581937E-5	6.625898E-5	-3.5988624E-5	0	0		0	0	0	0	0	0	0	0	0	0
42727.5	0.00014535306	0.0001502086	0.00010401277	9.6075862E-5	2.5402205E-5	0	0		0	0	0	0	0	0	0	0	0	0
42731.25	-2.5162231E-5	0.00010939674	1.6026349E-5	8.6891197E-5	0.00010851676	0	0		0	0	0	0	0	0	0	0	0	0
42735	-2.9688008E-5	6.4499047E-7	-0.00010670206	9.8198834E-6	1.1718386E-5	0	0		0	0	0	0	0	0	0	0	0	0
42738.75	9.7033738E-5	-5.0682641E-5	7.5819846E-5	5.4804623E-6	-0.00011859736	0	0		0	0	0	0	0	0	0	0	0	0
42742.5	0.00013803195	-3.7742973E-6	0.00017325715	4.2824626E-6	-3.6867157E-5	0	0		0	0	0	0	0	0	0	0	0	0
42746.25	2.9546422E-5	6.3713019E-5	-6.3915752E-7	5.6668178E-6	4.8164199E-5	0	0		0	0	0	0	0	0	0	0	0	0
42750	8.492063E-5	-4.1989815E-7	-2.5317951E-5	3.6122632E-5	4.9297214E-6	0	0		0	0	0	0	0	0	0	0	0	0
42753.75	6.5353302E-5	-3.6665372E-7	6.6368959E-5	2.6698368E-5	-2.1559383E-5	0	0		0	0	0	0	0	0	0	0	0	0
42757.5	-1.7441789E-5	2.4099162E-5	3.3916478E-5	1.5969615E-5	4.7433659E-6	0	0		0	0	0	0	0	0	0	0	0	0
42761.25	1.7965758E-5	3.860827E-5	2.6619972E-6	1.711437E-5	-9.4158165E-5	0	0		0	0	0	0	0	0	0	0	0	0
42765	-0.00021284885	8.8338568E-5	2.1029307E-6	-9.1617563E-6	-9.6953497E-5	0	0		0	0	0	0	0	0	0	0	0	0
42768.75	-0.00019581063	7.6092349E-5	1.4029683E-5	3.8864721E-5	3.7488691E-5	0	0		0	0	0	0	0	0	0	0	0	0
42772.5	-1.3353484E-6	7.6145594E-5	5.0313744E-6	8.476142E-5	2.9475404E-5	0	0		0	0	0	0	0	0	0	0	0	0
42776.25	0.00012858106	-7.9539852E-6	-2.3081685E-5	-1.7148421E-5	-3.2155025E-5	0	0		0	0	0	0	0	0	0	0	0	0
42780	7.01453E-5	-2.8266736E-5	-6.6236297E-5	-3.8126727E-5	1.1106075E-5	0	0		0	0	0	0	0	0	0	0	0	0
42783.75	8.5148714E-6	5.0055823E-5	-3.010995E-5	3.4605166E-5	7.9844636E-5	0	0		0	0	0	0	0	0	0	0	0	0
42787.5	0.00012618506	0.00012081767	-5.702501E-5	2.7949612E-5	8.0057614E-5	0	0		0	0	0	0	0	0	0	0	0	0
42791.25	5.2574638E-5	2.3673207E-5	-0.00014360046	-5.0619351E-6	-2.9120092E-5	0	0		0	0	0	0	0	0	0	0	0	0
42795	0.00011553618	-1.4769272E-5	3.1839945E-5	1.5170949E-5	-5.180222E-5	0	0		0	0	0	0	0	0	0	0	0	0
42798.75	6.881419E-5	2.3034274E-5	6.9457136E-5	-2.614673E-5	3.7062736E-5	0	0		0	0	0	0	0	0	0	0	0	0
42802.5	0.0002226906	-1.665945E-5	-3.5354527E-5	-1.2283361E-6	2.5002872E-5	0	0		0	0	0	0	0	0	0	0	0	0
42806.25	0.00018581883	-3.5561223E-5	6.4452159E-5	4.6691652E-5	-1.7858895E-5	0	0		0	0	0	0	0	0	0	0	0	0
42810	5.0977305E-5	2.1383696E-5	0.00010068499	-9.1617563E-6	-1.2454585E-5	0	0		0	0	0	0	0	0	0	0	0	0
42813.75	5.5503082E-5	-1.4689406E-5	-5.4975099E-5	7.9495232E-7	5.2225658E-6	0	0		0	0	0	0	0	0	0	0	0	0
42817.5	-8.9721104E-5	-6.2050327E-5	-8.1623937E-5	3.2315656E-5	7.1926097E-6	0	0		0	0	0	0	0	0	0	0	0	0
42821.25	-3.4213785E-5	-5.3238374E-5	-4.9677279E-5	3.6841432E-5	6.1543433E-6	0	0		0	0	0	0	0	0	0	0	0	0
42825	-6.2699555E-5	-2.555127E-5	-1.02764E-5	9.5004168E-6	1.6270785E-5	0	0		0	0	0	0	0	0	0	0	0	0
42828.75	-7.6543107E-5	-5.345008E-6	9.9433751E-5	6.6518397E-6	-1.8471206E-5	0	0		0	0	0	0	0	0	0	0	0	0
42832.5	0.00015027817	-4.7993797E-5	0.00011649859	-8.8156675E-6	4.4596823E-5	0	0		0	0	0	0	0	0	0	0	0	0
42836.25	3.9130419E-5	1.3637903E-6	-3.0722261E-5	2.8215834E-5	5.165171E-5	0	0		0	0	0	0	0	0	0	0	0	0
42840	8.0128631E-5	3.2618271E-5	-6.892514E-5	-4.5421214E-5	-1.8444584E-5	0	0		0	0	0	0	0	0	0	0	0	0
42843.75	4.9208723E-6	4.3719735E-5	-4.6083279E-5	-0.00013029284	-3.4828987E-6	0	0		0	0	0	0	0	0	0	0	0	0
42847.5	2.0095535E-5	1.9679875E-5	-0.00011383682	-2.6945396E-5	1.0121053E-5	0	0		0	0	0	0	0	0	0	0	0	0
42851.25	-0.00012073599	-1.8017183E-5	2.7181058E-5	2.8448629E-6	-4.9406221E-5	0	0		0	0	0	0	0	0	0	0	0	0
42855	-7.3253469E-6	-3.6146911E-5	0.00010063175	-6.5867075E-5	-6.0120092E-6	0	0		0	0	0	0	0	0	0	0	0	0
42858.75	6.8414856E-5	1.145361E-5	-1.1580888E-5	-7.0792185E-5	4.43306E-5	0	0		0	0	0	0	0	0	0	0	0	0
42862.5	0.00010408863	-2.507207E-5	8.0929292E-6	4.6265696E-5	4.180149E-5	0	0		0	0	0	0	0	0	0	0	0	0
42866.25	-3.5544895E-5	1.4062587E-5	0.00012403268	2.8588545E-5	7.2341135E-7	0	0		0	0	0	0	0	0	0	0	0	0
42870	0.00012259106	-8.8325183E-6	9.7410462E-5	-4.1481126E-5	4.0896335E-5	0	0		0	0	0	0	0	0	0	0	0	0
42873.75	-8.2932439E-5	-3.0769224E-5	1.8688571E-5	7.6901061E-6	0.00010021063	0	0		0	0	0	0	0	0	0	0	0	0
42877.5	-0.0001172751	-7.6106857E-5	2.3560436E-5	-2.699363E-7	-9.5378823E-7	0	0		0	0	0	0	0	0	0	0	0	0
42881.25	-3.235023E-5	-9.0828942E-5	3.6046256E-5	-6.3151609E-5	-5.1748975E-5	0	0		0	0	0	0	0	0	0	0	0	0
42885	0.00013483728	-0.00011082223	-0.00010593002	4.9939562E-5	-1.2853919E-5	0	0		0	0	0	0	0	0	0	0	0	0
42888.75	1.703398E-5	1.5501458E-6	-4.8000079E-5	0.00013116394	-3.4284802E-5	0	0		0	0	0	0	0	0	0	0	0	0
42892.5	-1.1185568E-5	9.4275323E-5	0.00011186633	4.8608451E-5	-7.6374525E-5	0	0		0	0	0	0	0	0	0	0	0	0
42896.25	8.2524631E-5	1.121401E-5	6.0272472E-5	-1.4060244E-5	-1.9056895E-5	0	0		0	0	0	0	0	0	0	0	0	0
42900	-3.5982367E-6	-3.7717622E-5	6.1284116E-5	-5.0346324E-5	1.4300741E-5	0	0		0	0	0	0	0	0	0	0	0	0
42903.75	-7.6276885E-5	-8.5662961E-6	-3.0351569E-6	-1.1770733E-5	5.5538553E-5	0	0		0	0	0	0	0	0	0	0	0	0
42907.5	8.0128631E-5	4.1110758E-5	-8.9530735E-5	7.5683245E-5	5.2530243E-5	0	0		0	0	0	0	0	0	0	0	0	0
42911.25	0.00013843128	0.00013229185	5.4149362E-5	0.00010315737	-2.584556E-5	0	0		0	0	0	0	0	0	0	0	0	0
42915	-0.0001461602	0.00011408225	0.00013942032	6.9852979E-5	2.2367273E-5	0	0		0	0	0	0	0	0	0	0	0	0
42918.75	-4.8856003E-5	-4.1524599E-5	4.1528413E-6	7.9090888E-5	0.00011109912	0	0		0	0	0	0	0	0	0	0	0	0
42922.5	0.00014016173	3.741027E-5	9.0493098E-7	5.6401955E-6	4.4238993E-6	0	0		0	0	0	0	0	0	0	0	0	0
42926.25	7.5869077E-5	0.00012832514	-3.8072012E-6	-3.7221571E-5	-4.7622532E-5	0	0		0	0	0	0	0	0	0	0	0	0
42930	4.2591307E-5	4.8085779E-5	-2.5797151E-5	-4.2226548E-5	-4.7169954E-5	0	0		0	0	0	0	0	0	0	0	0	0
42933.75	3.3273532E-5	8.6262036E-5	4.0625277E-5	-1.1484694E-6	-6.0614173E-5	0	0		0	0	0	0	0	0	0	0	0	0
42937.5	0.00015280728	0.00010316714	2.2202703E-5	-2.9587801E-6	-1.4531118E-5	0	0		0	0	0	0	0	0	0	0	0	0
42941.25	0.00012551951	2.6149073E-5	6.4955962E-6	2.2811525E-5	-2.9439559E-5	0	0		0	0	0	0	0	0	0	0	0	0
42945	-2.2766232E-5	2.7054228E-5	0.00010630228	1.5011215E-5	-3.4231558E-5	0	0		0	0	0	0	0	0	0	0	0	0
42948.75	0.00021856415	5.3277111E-5	0.00015480796	9.6867723E-6	-8.833964E-6	0	0		0	0	0	0	0	0	0	0	0	0
42952.5	0.00013430484	-1.0403229E-5	0.00010188299	-2.2446242E-5	5.0894547E-6	0	0		0	0	0	0	0	0	0	0	0	0
42956.25	4.3523085E-5	1.3263921E-5	0.00013468156	-4.6565969E-5	6.7491928E-5	0	0		0	0	0	0	0	0	0	0	0	0
42960	0.0002095126	7.886106E-5	4.9756697E-5	-2.2499486E-5	6.799775E-5	0	0		0	0	0	0	0	0	0	0	0	0
42963.75	0.00014788217	4.7446845E-5	-4.7068301E-5	-0.00012025626	-2.6351382E-5	0	0		0	0	0	0	0	0	0	0	0	0
42967.5	2.56862E-5	-1.0988918E-5	-1.4988532E-5	-0.00010888858	-2.1852227E-5	0	0		0	0	0	0	0	0	0	0	0	0
42971.25	6.1359969E-5	3.416236E-5	3.0961412E-5	3.7932943E-5	1.3235853E-5	0	0		0	0	0	0	0	0	0	0	0	0
42975	0.00012205862	8.2321948E-5	-3.1920261E-5	2.5606857E-5	-1.6421295E-5	0	0		0	0	0	0	0	0	0	0	0	0
42978.75	8.5719296E-5	-3.2925623E-5	-4.6642346E-5	-2.1567709E-5	1.6989585E-5	0	0		0	0	0	0	0	0	0	0	0	0
42982.5	-2.0769566E-5	-4.2163532E-5	2.6409013E-5	-5.1418017E-6	-2.9173337E-5	0	0		0	0	0	0	0	0	0	0	0	0
42986.25	6.8681078E-5	2.2794674E-5	0.00013359005	8.848853E-5	-6.7722305E-5	0	0		0	0	0	0	0	0	0	0	0	0
42990	0.00012791551	2.2955678E-6	8.6016154E-5	5.2016095E-5	4.925571E-5	0	0		0	0	0	0	0	0	0	0	0	0
42993.75	0.00016372239	-2.1717671E-5	-4.3261325E-5	-7.5344584E-5	2.5428827E-5	0	0		0	0	0	0	0	0	0	0	0	0
42997.5	0.00023680037	-1.5062117E-5	-0.00014011294	-4.0123393E-5	-4.8953643E-5	0	0		0	0	0	0	0	0	0	0	0	0
43001.25	-1.7974233E-5	-1.5621183E-5	2.8592035E-5	5.4465339E-5	-9.9189764E-5	0	0		0	0	0	0	0	0	0	0	0	0
43005	-4.7924226E-5	1.2332143E-5	5.3590296E-5	1.2588594E-5	-2.0228272E-5	0	0		0	0	0	0	0	0	0	0	0	0
43008.75	9.8764182E-5	7.6678038E-5	-1.2752266E-5	3.4232455E-5	7.8646636E-5	0	0		0	0	0	0	0	0	0	0	0	0
43012.5	4.3523085E-5	2.646854E-5	8.8092687E-5	0.00010504755	8.0323836E-5	0	0		0	0	0	0	0	0	0	0	0	0
43016.25	-1.2516679E-5	3.0142405E-5	0.00010246868	2.4036146E-5	-1.8923784E-5	0	0		0	0	0	0	0	0	0	0	0	0
43020	0.00012086062	9.110855E-6	7.8000848E-6	-5.8918677E-5	-1.1336452E-5	0	0		0	0	0	0	0	0	0	0	0	0
43023.75	0.00013111017	-1.0882429E-5	-9.8316066E-5	3.2448767E-5	8.2719835E-5	0	0		0	0	0	0	0	0	0	0	0	0
43027.5	3.1409977E-5	4.6142357E-5	-0.00016564365	7.1130846E-5	6.7704906E-5	0	0		0	0	0	0	0	0	0	0	0	0
43031.25	0.00015680061	5.2240115E-6	-2.3268041E-5	6.4981114E-5	1.6510385E-5	0	0		0	0	0	0	0	0	0	0	0	0
43035	0.00017157594	-2.4672737E-5	0.00018510404	5.2894628E-5	4.8498548E-6	0	0		0	0	0	0	0	0	0	0	0	0
43038.75	1.1043982E-5	-4.8125637E-6	0.00010366668	3.1091034E-5	-2.7762359E-5	0	0		0	0	0	0	0	0	0	0	0	0
43042.5	0.00015400528	1.2837965E-5	-4.7281279E-5	1.5669966E-6	-2.2198316E-5	0	0		0	0	0	0	0	0	0	0	0	0
43046.25	8.2790853E-5	1.7897457E-6	-9.4402601E-5	3.0585212E-5	8.2042539E-6	0	0		0	0	0	0	0	0	0	0	0	0
43050	8.6384852E-5	-1.4156961E-5	-0.00014330761	-3.7308243E-6	-4.5945333E-5	0	0		0	0	0	0	0	0	0	0	0	0
43053.75	9.8459821E-6	-2.7175225E-5	-0.00014040579	-6.0728988E-5	-5.9362929E-5	0	0		0	0	0	0	0	0	0	0	0	0
43057.5	0.00021350593	-6.7960459E-5	-0.0001051846	-1.2622644E-5	-1.7140095E-5	0	0		0	0	0	0	0	0	0	0	0	0
43061.25	0.0002083146	-3.2872379E-5	-3.6978482E-5	9.2295507E-5	-3.1808936E-5	0	0		0	0	0	0	0	0	0	0	0	0
43065	0.00013803195	-8.1403407E-6	-2.1244752E-5	6.0961159E-5	2.9342293E-5	0	0		0	0	0	0	0	0	0	0	0	0
43068.75	1.6235314E-5	4.1325007E-6	5.4040854E-6	-1.9251576E-5	-3.3764098E-6	0	0		0	0	0	0	0	0	0	0	0	0
43072.5	-0.0001329822	-3.6120289E-5	2.7420658E-5	3.2688367E-5	-3.0930403E-5	0	0		0	0	0	0	0	0	0	0	0	0
43076.25	7.1875744E-5	-4.6316598E-5	3.7963055E-5	7.9829505E-6	6.7465306E-5	0	0		0	0	0	0	0	0	0	0	0	0
43080	-4.6593115E-5	-3.3085357E-5	-5.3617366E-5	-9.2995113E-5	0.00010385787	0	0		0	0	0	0	0	0	0	0	0	0
43083.75	-2.4496676E-5	-3.444309E-5	-0.00010433269	-0.00011573049	8.5089212E-5	0	0		0	0	0	0	0	0	0	0	0	0
43087.5	0.00016372239	-2.3847448E-5	-0.00010891171	-6.3710676E-5	7.3721526E-5	0	0		0	0	0	0	0	0	0	0	0	0
43091.25	9.7128711E-6	4.9124045E-5	-9.0755357E-5	4.7676674E-5	6.5681617E-5	0	0		0	0	0	0	0	0	0	0	0	0
43095	1.8764424E-5	9.5180478E-5	-8.0798649E-5	2.3051125E-5	6.9222372E-5	0	0		0	0	0	0	0	0	0	0	0	0
43098.75	-5.1252003E-5	2.2157012E-6	-2.183246E-6	-2.9607618E-5	2.0636829E-5	0	0		0	0	0	0	0	0	0	0	0	0
43102.5	0.00031054391	-9.0988675E-5	-3.6419415E-5	3.0585212E-5	-0.00012251082	0	0		0	0	0	0	0	0	0	0	0	0
43106.25	0.00011127662	-4.2589488E-5	-0.00010276198	5.0818095E-5	-5.6514352E-5	0	0		0	0	0	0	0	0	0	0	0	0
43110	-8.1240134E-6	2.6441917E-5	-4.2542525E-5	7.3173951E-6	2.8729982E-5	0	0		0	0	0	0	0	0	0	0	0	0
43113.75	-0.00019035308	6.3155224E-6	-1.2592532E-5	-6.3664237E-6	-2.6990315E-5	0	0		0	0	0	0	0	0	0	0	0	0
43117.5	-7.0153776E-5	4.6195601E-5	-6.5384386E-5	3.7879699E-5	-4.3309733E-5	0	0		0	0	0	0	0	0	0	0	0	0
43121.25	0.00013536973	4.0631558E-5	-5.6973785E-6	6.0615071E-5	2.1275762E-5	0	0		0	0	0	0	0	0	0	0	0	0
43125	7.2275078E-5	-2.0692043E-7	-3.058915E-5	-2.1381353E-5	4.3798156E-5	0	0		0	0	0	0	0	0	0	0	0	0
43128.75	0.00014974572	5.3676444E-5	-9.7197933E-5	-1.18506E-5	0.00011511907	0	0		0	0	0	0	0	0	0	0	0	0
43132.5	9.8897293E-5	7.2604839E-5	-7.9334427E-5	6.678462E-6	7.7741481E-5	0	0		0	0	0	0	0	0	0	0	0	0
43136.25	-0.00011141821	-1.8815849E-5	2.3906525E-5	2.1526853E-6	-8.2216531E-6	0	0		0	0	0	0	0	0	0	0	0	0
43140	-0.00013710865	-7.3604369E-5	1.9646971E-5	4.4828097E-5	-6.0907018E-5	0	0		0	0	0	0	0	0	0	0	0	0
43143.75	3.9130419E-5	-1.4795895E-5	4.1077854E-5	8.1160616E-6	-6.6923638E-5	0	0		0	0	0	0	0	0	0	0	0	0
43147.5	-6.2832666E-5	8.8978773E-6	8.9716642E-5	-1.6615977E-5	-8.0421102E-5	0	0		0	0	0	0	0	0	0	0	0	0
43151.25	-1.1984235E-5	1.5235236E-6	2.624928E-5	-1.0546112E-5	-0.00016468041	0	0		0	0	0	0	0	0	0	0	0	0
43155	0.00011913018	4.7473468E-5	2.4146125E-5	1.8285748E-5	-6.9159904E-5	0	0		0	0	0	0	0	0	0	0	0	0
43158.75	0.00016225817	-5.1002108E-5	-4.5231369E-5	-1.08922E-5	0.00016258648	0	0		0	0	0	0	0	0	0	0	0	0
43162.5	0.00013470417	-6.689557E-5	-0.0001218501	5.9709915E-5	8.2799702E-5	0	0		0	0	0	0	0	0	0	0	0	0
43166.25	3.8331753E-5	-2.3341626E-5	2.6834969E-5	0.00013143016	-7.8930258E-5	0	0		0	0	0	0	0	0	0	0	0	0
43170	-0.0001017011	1.1533477E-5	-6.3707186E-5	9.2774707E-5	-3.3219913E-5	0	0		0	0	0	0	0	0	0	0	0	0
43173.75	9.357285E-5	8.2162214E-5	-0.00018891147	1.2209078E-6	-4.1446178E-5	0	0		0	0	0	0	0	0	0	0	0	0
43177.5	1.8098869E-5	9.4568167E-5	-4.4139858E-5	3.8545254E-5	-0.00016398824	0	0		0	0	0	0	0	0	0	0	0	0
43181.25	-4.1135561E-5	5.17064E-5	3.65787E-5	1.6954637E-5	-5.5422841E-5	0	0		0	0	0	0	0	0	0	0	0	0
43185	9.9962182E-5	-1.3571273E-5	-8.045256E-5	3.4837961E-6	0.00012425049	0	0		0	0	0	0	0	0	0	0	0	0
43188.75	0.00012858106	7.9394775E-6	-0.00012019953	3.982312E-5	2.750536E-5	0	0		0	0	0	0	0	0	0	0	0	0
43192.5	0.00023653415	-2.4300025E-5	-4.9597412E-5	-2.375073E-5	-2.7522759E-5	0	0		0	0	0	0	0	0	0	0	0	0
43196.25	8.3456408E-5	-2.4165643E-6	-7.6674224E-6	-8.106836E-5	-4.0952097E-6	0	0		0	0	0	0	0	0	0	0	0	0
43200	0.00010781574	-1.689905E-5	6.1949671E-5	-5.3407879E-5	-8.5411197E-6	0	0		0	0	0	0	0	0	0	0	0	0
43203.75	0.00013683395	1.3610009E-5	2.4651947E-5	-7.1590852E-5	8.4478173E-8	0	0		0	0	0	0	0	0	0	0	0	0
43207.5	-3.0886008E-5	8.1524553E-6	-6.4694227E-6	1.061855E-5	4.4771437E-6	0	0		0	0	0	0	0	0	0	0	0	0
43211.25	-4.1268672E-5	-6.3354816E-5	-1.4695687E-5	-5.3514367E-5	-2.8427915E-5	0	0		0	0	0	0	0	0	0	0	0	0
43215	5.7632859E-5	-0.0001784959	1.5467283E-5	-0.00011101835	-0.00012573211	0	0		0	0	0	0	0	0	0	0	0	0
43218.75	0.0001301784	-6.8226681E-5	-2.2336263E-5	-8.6026898E-6	-0.00016553232	0	0		0	0	0	0	0	0	0	0	0	0
43222.5	-0.00024093529	1.5340453E-5	-2.6169862E-5	3.6255743E-5	-7.5762214E-5	0	0		0	0	0	0	0	0	0	0	0	0
43226.25	-0.00010223355	-4.4398527E-6	3.5300833E-5	4.738383E-5	-3.1782314E-5	0	0		0	0	0	0	0	0	0	0	0	0
43230	-4.0603116E-5	2.3859562E-5	1.8768438E-5	-1.13714E-5	2.3725006E-5	0	0		0	0	0	0	0	0	0	0	0	0
43233.75	-3.115223E-5	6.5869419E-5	-5.3431011E-5	-7.0579208E-5	5.3275665E-5	0	0		0	0	0	0	0	0	0	0	0	0
43237.5	0.00010355618	6.0491731E-5	-9.1367668E-5	-4.4303081E-5	-1.2200104E-6	0	0		0	0	0	0	0	0	0	0	0	0
43241.25	6.8148634E-5	-1.7218516E-5	-6.2935142E-5	7.5044311E-5	7.5653207E-6	0	0		0	0	0	0	0	0	0	0	0	0
43245	-0.00018928819	6.4499047E-7	-1.256591E-5	5.9070982E-5	-5.0802316E-6	0	0		0	0	0	0	0	0	0	0	0	0
43248.75	-0.0001232651	5.8787909E-5	0.0001360393	-1.6482866E-5	-3.9088542E-6	0	0		0	0	0	0	0	0	0	0	0	0
43252.5	-0.00012432998	3.7117426E-5	0.00011154686	4.6452052E-5	6.1821396E-5	0	0		0	0	0	0	0	0	0	0	0	0
43256.25	-3.9005783E-5	-3.7797489E-5	-1.1208177E-5	8.7050931E-5	2.0849806E-5	0	0		0	0	0	0	0	0	0	0	0	0
43260	2.1692868E-5	6.4486335E-6	-5.4841988E-5	-3.8233216E-5	2.0610206E-5	0	0		0	0	0	0	0	0	0	0	0	0
43263.75	8.7050407E-5	-4.0725932E-5	-2.2495996E-5	-2.4602641E-5	5.2051043E-5	0	0		0	0	0	0	0	0	0	0	0	0
43267.5	-2.1568232E-5	4.1058785E-6	8.332731E-5	1.3200905E-5	-3.1436225E-5	0	0		0	0	0	0	0	0	0	0	0	0
43271.25	-1.264979E-5	7.6200109E-6	1.434915E-5	8.4355282E-6	-4.9326354E-5	0	0		0	0	0	0	0	0	0	0	0	0
43275	4.8048861E-5	-6.5883926E-5	-4.4139858E-5	-5.1011879E-5	9.7015965E-5	0	0		0	0	0	0	0	0	0	0	0	0
43278.75	0.0001566675	-3.4070379E-5	-3.9560837E-5	-2.4123441E-5	8.5142457E-5	0	0		0	0	0	0	0	0	0	0	0	0
43282.5	7.879752E-5	3.0169028E-5	-6.2589053E-5	5.3560184E-5	-3.6973646E-5	0	0		0	0	0	0	0	0	0	0	0	0
43286.25	6.6817523E-5	1.265161E-5	-1.0808844E-5	2.4941302E-5	1.2809897E-5	0	0		0	0	0	0	0	0	0	0	0	0
43290	4.8714417E-5	-5.8269973E-5	3.5540433E-5	-1.2755755E-5	7.1565127E-5	0	0		0	0	0	0	0	0	0	0	0	0
43293.75	0.00019313994	-4.4745887E-5	-3.7138215E-5	2.5500368E-5	-1.0187734E-7	0	0		0	0	0	0	0	0	0	0	0	0
43297.5	-0.00014549465	1.1400366E-5	-4.512488E-5	6.5593425E-5	-2.7815604E-5	0	0		0	0	0	0	0	0	0	0	0	0
43301.25	-1.5844456E-5	1.6245609E-5	5.0954696E-5	4.8342229E-5	-6.1359595E-5	0	0		0	0	0	0	0	0	0	0	0	0
