H	Ext	Back	LR	SR	Back_sp	LR_sp	SR_sp	
5298.75	1.1190857E-5	1.6821018E-7	66.529007	1.1435658	1.2972029E-7	86.269132	1.110715	
5302.5	-9.5611218E-7	2.4084387E-7	-3.9698423	1.2055998	1.2776738E-7	-7.4832258	1.1090705	
5306.25	6.4142175E-6	2.0703538E-7	30.981263	1.1767747	1.2848422E-7	49.922221	1.1097048	
5310	2.2024238E-5	1.3622852E-7	161.67127	1.1163409	1.31134E-7	167.95215	1.1119901	
5313.75	1.1247547E-5	1.2484514E-7	90.091992	1.1066411	1.2939388E-7	86.924878	1.1105266	
5317.5	-7.6044865E-6	1.241168E-7	-61.268794	1.1060406	1.2594977E-7	-60.377137	1.1076066	
5321.25	-4.9116617E-6	1.0544995E-7	-46.578133	1.0901108	1.2837947E-7	-38.258934	1.1097049	
5325	-2.0066328E-5	2.5058367E-8	-800.78354	1.0214177	1.3252897E-7	-151.41088	1.113274	
5328.75	-5.0931623E-5	3.6584838E-8	-1392.1511	1.0312759	1.3242745E-7	-384.6002	1.1132104	
5332.5	-4.0207241E-5	1.0797018E-7	-372.39209	1.0923211	1.3515585E-7	-297.48798	1.1155666	
5336.25	8.1635796E-6	9.2249509E-8	88.494558	1.0788952	1.3670626E-7	59.716211	1.1169162	
5340	6.0266865E-5	1.086853E-7	554.50799	1.0929707	1.3209702E-7	456.23182	1.1129974	
5343.75	7.6450236E-5	2.2829669E-7	334.87229	1.1953279	1.3142277E-7	581.71226	1.1124437	
5347.5	4.5039901E-5	2.9687426E-7	151.71373	1.2540542	1.3450657E-7	334.8528	1.1151059	
5351.25	-4.5242928E-5	1.5336906E-7	-294.99384	1.1312747	1.3749901E-7	-329.04185	1.1176909	
5355	-6.0593332E-5	7.9682859E-8	-760.43119	1.0682178	1.417709E-7	-427.40317	1.1213723	
5358.75	1.1226519E-5	1.6382152E-7	68.52896	1.1402791	1.4706271E-7	76.338307	1.1259286	
5362.5	8.0148933E-5	1.3814288E-7	580.18866	1.118315	1.5139259E-7	529.41119	1.1296629	
5366.25	7.3741292E-5	1.2914619E-7	570.99083	1.1106324	1.5342015E-7	480.64932	1.1314266	
5370	7.7576176E-5	1.8317035E-7	423.51929	1.1569442	1.5505053E-7	500.32836	1.1328506	
5373.75	9.498271E-5	1.8951712E-7	501.18273	1.1624158	1.583415E-7	599.85987	1.1356983	
5377.5	8.2503981E-5	1.4470422E-7	570.15601	1.1240368	1.6179484E-7	509.92963	1.1386864	
5381.25	2.5834121E-6	1.0635231E-7	24.291076	1.0911813	1.6056639E-7	16.08937	1.1376618	
5385	-7.1799931E-5	1.2121394E-7	-592.34055	1.1039444	1.5633065E-7	-459.28248	1.1340579	
5388.75	-8.3354899E-5	1.2144509E-7	-686.35873	1.1041641	1.5108018E-7	-551.72622	1.1295823	
5392.5	-0.00012908164	1.7185696E-7	-751.09927	1.147433	1.4763535E-7	-874.32743	1.1266537	
5396.25	-0.00022209475	2.5649174E-7	-865.89435	1.2200851	1.4867591E-7	-1493.8181	1.1275728	
5400	-0.00020124745	2.1027544E-7	-957.06586	1.1804661	1.5352267E-7	-1310.8647	1.1317588	
5403.75	-6.1644818E-5	1.3280324E-7	-464.18159	1.1140001	1.61457E-7	-381.80333	1.1385969	
5407.5	-2.561242E-5	6.7563808E-8	-379.0849	1.0580097	1.6500123E-7	-155.22563	1.1416686	
5411.25	-5.6394458E-5	1.0046744E-7	-561.32076	1.0862783	1.6185735E-7	-348.42074	1.138998	
5415	-3.1350211E-5	1.5953321E-7	-196.51213	1.1370304	1.6069286E-7	-195.09399	1.1380265	
5418.75	-5.4595571E-5	1.8303863E-7	-298.27349	1.1572528	1.6323346E-7	-334.46311	1.1402377	
5422.5	-9.0275827E-5	1.8809091E-7	-479.95848	1.1616267	1.6413135E-7	-550.02185	1.1410382	
5426.25	-7.5357988E-5	1.9835683E-7	-379.91124	1.1704835	1.6403724E-7	-459.39561	1.1409865	
5430	-2.3233803E-5	1.7395793E-7	-133.5599	1.149544	1.6462903E-7	-141.12823	1.1415244	
5433.75	-1.3359534E-5	1.5019119E-7	-88.950182	1.1291395	1.6469364E-7	-81.117485	1.1416092	
5437.5	-6.9673721E-5	1.414757E-7	-492.47835	1.1216707	1.6304735E-7	-427.32202	1.1402226	
5441.25	-0.00013154069	1.7254074E-7	-762.37465	1.1484177	1.6339803E-7	-805.03228	1.1405532	
5445	-0.00017700767	2.4509605E-7	-722.19717	1.2108726	1.6329499E-7	-1083.9749	1.1404936	
5448.75	-0.00018105452	1.985934E-7	-911.68446	1.1708985	1.6412734E-7	-1103.1344	1.1412389	
5452.5	-0.00011610333	1.0627841E-7	-1092.4451	1.0914762	1.6862404E-7	-688.53366	1.1451385	
5456.25	-0.00010015296	1.2653878E-7	-791.4804	1.1089373	1.7283008E-7	-579.48803	1.1487895	
5460	-0.00015367595	1.540588E-7	-997.51489	1.1326566	1.7307963E-7	-887.89159	1.1490351	
5463.75	-0.00020967261	1.2687895E-7	-1652.5406	1.1092752	1.6571149E-7	-1265.2871	1.14272	
5467.5	-0.00021831028	1.7404424E-7	-1254.3378	1.1499275	1.5807363E-7	-1381.067	1.1361699	
5471.25	-0.00021865516	2.1056995E-7	-1038.3968	1.1814294	1.5347697E-7	-1424.6773	1.1322375	
5475	-0.0001963409	1.1791696E-7	-1665.0777	1.1016195	1.4931103E-7	-1314.9792	1.1286746	
5478.75	-0.00017274824	1.2050934E-7	-1433.4842	1.103875	1.4844606E-7	-1163.7105	1.1279555	
5482.5	-0.00013002958	1.8358745E-7	-708.27056	1.1582788	1.4909655E-7	-872.11665	1.1285427	
5486.25	-7.4158377E-5	1.9456481E-7	-381.15001	1.1677774	1.4657124E-7	-505.9545	1.1263915	
5490	-6.7990742E-5	1.7620169E-7	-385.86883	1.1519738	1.4425306E-7	-471.32964	1.1244182	
5493.75	-7.3888054E-5	1.6795643E-7	-439.92392	1.1448921	1.4016317E-7	-527.15742	1.1209155	
5497.5	-3.7606909E-5	1.2403303E-7	-303.20075	1.1070224	1.3414188E-7	-280.35173	1.1157449	
5501.25	4.7472973E-5	1.0540518E-7	450.38559	1.090968	1.3207311E-7	359.44466	1.1139833	
5505	8.08529E-5	1.1082836E-7	729.53261	1.0956681	1.3192439E-7	612.87304	1.1138784	
5508.75	3.0312906E-5	1.195442E-7	253.57069	1.1032129	1.2834681E-7	236.17966	1.110813	
5512.5	9.6877854E-6	9.3465983E-8	103.65039	1.0807139	1.2594874E-7	76.918479	1.1087649	
5516.25	1.698943E-5	8.6641564E-8	196.08868	1.074836	1.2916645E-7	131.53129	1.1115665	
5520	-5.4485782E-6	1.4617207E-7	-37.275096	1.1262809	1.3125813E-7	-41.510404	1.1133965	
5523.75	1.2432936E-5	1.5946562E-7	77.966251	1.1377938	1.3217857E-7	94.061668	1.1142151	
5527.5	5.5798657E-5	1.4692585E-7	379.77426	1.1269843	1.3432373E-7	415.40431	1.1160926	
5531.25	9.5083273E-6	1.6589347E-7	57.315861	1.1434069	1.3735959E-7	69.222157	1.1187408	
5535	-3.093985E-5	1.1485389E-7	-269.38443	1.099306	1.4085255E-7	-219.66127	1.1217852	
5538.75	2.0344834E-5	9.4257061E-8	215.84413	1.0815142	1.4066554E-7	144.63268	1.1216485	
5542.5	5.6583674E-5	1.3378412E-7	422.94761	1.1157212	1.4396498E-7	393.03776	1.1245274	
5546.25	5.2804074E-5	1.0606936E-7	497.82589	1.0917672	1.5111866E-7	349.42127	1.1307421	
5550	6.2268064E-5	1.2260663E-7	507.86864	1.1060963	1.5504766E-7	401.60595	1.1341688	
5553.75	2.9726568E-5	1.947575E-7	152.63375	1.1685659	1.5551009E-7	191.15523	1.1345966	
5557.5	1.7180705E-5	2.250988E-7	76.325173	1.1948667	1.5460461E-7	111.12673	1.1338403	
5561.25	6.5602172E-5	1.9329492E-7	339.38902	1.1673686	1.5012323E-7	436.98882	1.1299875	
5565	0.00010364218	1.952353E-7	530.85781	1.1690834	1.4685277E-7	705.75572	1.1271817	
5568.75	8.6112021E-5	1.9754751E-7	435.90537	1.1711209	1.4502317E-7	593.78114	1.1256229	
5572.5	-4.9859558E-7	1.1699899E-7	-4.2615373	1.1013684	1.4651972E-7	-3.4029248	1.1269453	
5576.25	-6.7292124E-5	9.9696651E-8	-674.96875	1.0863953	1.5329714E-7	-438.96531	1.1328445	
5580	-5.9338694E-5	1.585051E-7	-374.36457	1.1373858	1.569752E-7	-378.01318	1.1360597	
5583.75	-6.0542176E-5	1.9085452E-7	-317.21636	1.1654588	1.5715656E-7	-385.2348	1.1362448	
5587.5	-7.9408409E-5	9.8697528E-8	-804.5633	1.0855821	1.5859681E-7	-500.69359	1.1375216	
5591.25	-8.2263452E-5	6.4696881E-8	-1271.5211	1.0561111	1.5460387E-7	-532.09179	1.1340867	
5595	-0.00013963754	1.857869E-7	-751.60056	1.1611645	1.5131112E-7	-922.8505	1.1312578	
5598.75	-0.00018112673	1.5281573E-7	-1185.2623	1.1325902	1.4830081E-7	-1221.3469	1.1286728	
5602.5	-0.00018057574	6.8542372E-8	-2634.5126	1.0594828	1.3970514E-7	-1292.549	1.1212396	
5606.25	-0.000187998	1.1778406E-7	-1596.1243	1.1022369	1.3316373E-7	-1411.7808	1.1155865	
5610	-0.00015412248	1.4546048E-7	-1059.5489	1.126286	1.2957151E-7	-1189.4782	1.1124915	
5613.75	-2.9934065E-5	1.5139182E-7	-197.72577	1.1314624	1.241679E-7	-241.07731	1.1078222	
5617.5	2.1479275E-5	2.2989449E-7	93.431015	1.1996717	1.240846E-7	173.10186	1.107772	
5621.25	1.2799059E-5	2.3485995E-7	54.496559	1.2040261	1.2836475E-7	99.708522	1.1115122	
5625	6.2056244E-5	1.9442307E-7	319.18149	1.1689326	1.2923841E-7	480.16873	1.1122942	
5628.75	2.7067723E-5	1.0863016E-7	249.17318	1.0944072	1.2997926E-7	208.24648	1.112961	
5632.5	-9.5277523E-6	2.5469856E-8	-374.07955	1.0221396	1.2743331E-7	-74.766575	1.1107711	
5636.25	4.8720033E-5	6.4924756E-8	750.40764	1.0564472	1.2366865E-7	393.95622	1.1075207	
5640	6.9675327E-5	1.0356385E-7	672.77655	1.0900595	1.2688349E-7	549.12837	1.1103383	
5643.75	8.4511406E-6	8.6355299E-8	97.86476	1.0751102	1.2586999E-7	67.141823	1.1094794	
5647.5	-1.3257079E-5	1.3423321E-7	-98.76154	1.1167775	1.1840742E-7	-111.96155	1.1030097	
5651.25	4.7268665E-5	8.2333658E-8	574.11107	1.0716416	1.1948208E-7	395.61301	1.1039659	
5655	5.377778E-5	8.6490799E-8	621.77458	1.0752743	1.2256456E-7	438.77104	1.1066699	
5658.75	-2.8531786E-5	1.5556061E-7	-183.41266	1.1354146	1.2473629E-7	-228.73685	1.1085822	
5662.5	-2.6463335E-5	1.2406564E-7	-213.30109	1.1080205	1.2459644E-7	-212.39239	1.1084827	
5666.25	-5.5989097E-6	1.3489757E-7	-41.504896	1.1174756	1.2198535E-7	-45.898213	1.106231	
5670	-4.417193E-5	2.3189501E-7	-190.48245	1.2019873	1.2481976E-7	-353.88571	1.1087216	
5673.75	1.7236368E-5	1.4226299E-7	121.15849	1.1239406	1.2882596E-7	133.79576	1.1122341	
5677.5	0.00012101441	7.1149446E-8	1700.8483	1.0619986	1.3076617E-7	925.42599	1.1139478	
5681.25	0.0002228596	1.4967838E-7	1488.9231	1.1304543	1.3204884E-7	1687.7058	1.1150891	
5685	0.00030650516	8.59123E-8	3567.6517	1.0748934	1.2860212E-7	2383.3601	1.112108	
5688.75	0.00029672376	1.1678034E-7	2540.871	1.1018233	1.251946E-7	2370.1004	1.1091599	
5692.5	0.00034625085	1.9966671E-7	1734.1441	1.1741293	1.201146E-7	2882.6708	1.1047519	
5696.25	0.0004068339	1.2015145E-7	3386.0091	1.1048055	1.2053539E-7	3375.2237	1.1051404	
5700	0.00035389171	1.2046854E-7	2937.6277	1.1051037	1.2885615E-7	2746.4092	1.1124215	
5703.75	0.00033428496	2.0699502E-7	1614.9421	1.1806313	1.3641682E-7	2450.4674	1.1190422	
5707.5	0.00027195013	1.6764762E-7	1622.1532	1.1463253	1.3912788E-7	1954.6775	1.1214329	
5711.25	0.00017240369	1.1452392E-7	1505.3946	1.0999786	1.4328354E-7	1203.2344	1.1250856	
5715	0.00016376512	3.238679E-8	5056.5408	1.0282793	1.466678E-7	1116.5718	1.1280663	
5718.75	0.00014007559	8.3799209E-8	1671.5622	1.0731861	1.4949549E-7	936.98875	1.1305621	
5722.5	9.8997668E-5	1.5043642E-7	658.06982	1.1314107	1.5226659E-7	650.16016	1.1330095	
5726.25	0.00014382453	5.0123476E-8	2869.4045	1.0437933	1.5654566E-7	918.73852	1.1367754	
5730	0.00014347065	1.0020201E-7	1431.8142	1.0875653	1.5865175E-7	904.31181	1.1386439	
5733.75	0.00012138386	1.8269544E-7	664.40556	1.159688	1.5762674E-7	770.07152	1.1377763	
5737.5	0.0001732429	2.1251401E-7	815.20695	1.1857895	1.5864503E-7	1092.0159	1.1386948	
5741.25	0.00014593193	2.7306218E-7	534.42747	1.2387724	1.5602806E-7	935.29288	1.1364348	
5745	0.00011294393	2.185801E-7	516.71641	1.191171	1.5521885E-7	727.64313	1.135755	
5748.75	0.00015021681	2.9632734E-7	506.92862	1.2592222	1.6005943E-7	938.50644	1.1400173	
5752.5	0.00013527927	2.5203163E-7	536.75511	1.2205182	1.6053401E-7	842.68291	1.1404612	
5756.25	5.4196301E-5	8.0228227E-8	675.52659	1.070211	1.6135498E-7	335.88242	1.1412084	
5760	6.9401436E-6	1.0925511E-7	63.522372	1.0956332	1.6807991E-7	41.290739	1.1471238	
5763.75	-1.5566084E-5	1.3587553E-7	-114.56134	1.118959	1.7068882E-7	-91.195685	1.149438	
5767.5	-4.4515609E-5	8.1335461E-8	-547.30874	1.0712237	1.6697493E-7	-266.60055	1.1462164	
5771.25	-0.00015438194	1.3639007E-7	-1131.9149	1.1194583	1.583224E-7	-975.11121	1.1386679	
5775	-0.00019786535	1.1009173E-7	-1797.2772	1.0964445	1.4941278E-7	-1324.2867	1.1308912	
5778.75	-0.00020976379	1.0345003E-7	-2027.6823	1.0906446	1.4576226E-7	-1439.0816	1.1277193	
5782.5	-0.0003839281	1.6966695E-7	-2262.8338	1.1486954	1.39798E-7	-2746.3061	1.1225184	
5786.25	-0.00051893684	1.5107235E-7	-3435.022	1.1324262	1.3060142E-7	-3973.4395	1.1144819	
5790	-0.00053215206	1.364646E-7	-3899.5611	1.1196459	1.221038E-7	-4358.1939	1.107055	
5793.75	-0.0004596036	1.5709437E-7	-2925.6528	1.1377613	1.15048E-7	-3994.8857	1.1008894	
5797.5	-0.00033617413	1.6579255E-7	-2027.6794	1.1454188	1.1181449E-7	-3006.5346	1.0980739	
5801.25	-0.0003150741	1.4762301E-7	-2134.3157	1.1295085	1.1149133E-7	-2825.9964	1.0978105	
5805	-0.00023497122	1.116196E-7	-2105.1072	1.097943	1.1496533E-7	-2043.8442	1.1008788	
5808.75	-0.00012878276	1.1789716E-7	-1092.3313	1.1034725	1.1617921E-7	-1108.4837	1.1019648	
5812.5	-0.00019313788	9.0777659E-8	-2127.5927	1.0796874	1.1597217E-7	-1665.3812	1.1018039	
5816.25	-0.0002163666	3.6611363E-8	-5909.8209	1.0321451	1.1369005E-7	-1903.127	1.0998209	
5820	-0.00018687755	6.5998393E-8	-2831.547	1.057959	1.0805095E-7	-1729.5318	1.0948891	
5823.75	-0.0002311192	1.2658199E-7	-1825.8459	1.1111856	1.0286349E-7	-2246.8535	1.090352	
5827.5	-0.00021223234	1.2409073E-7	-1710.2997	1.1090196	9.8715733E-8	-2149.9343	1.0867264	
5831.25	-0.00016566708	1.4795753E-7	-1119.6934	1.1300142	9.0606893E-8	-1828.4158	1.0796187	
5835	-0.00015806099	9.4376427E-8	-1674.7931	1.082948	8.5413262E-8	-1850.5438	1.0750702	
5838.75	-0.00016424184	1.0133331E-8	-16208.08	1.0089081	8.7898672E-8	-1868.536	1.0772704	
5842.5	-0.00012414654	6.2837875E-8	-1975.6643	1.0552511	8.6180887E-8	-1440.5345	1.0757758	
5846.25	-7.1730215E-5	1.070004E-7	-670.37335	1.0941009	8.5114378E-8	-842.75085	1.0748533	
5850	-2.8937532E-5	1.1883236E-7	-243.5156	1.1045277	8.7530882E-8	-330.59797	1.0769942	
5853.75	1.6535974E-5	1.3310184E-7	124.2355	1.1171034	9.0225221E-8	183.2744	1.0793804	
5857.5	6.1300929E-5	5.7896505E-8	1058.8019	1.0509479	9.2429867E-8	663.2156	1.0813366	
5861.25	0.0001048529	8.0537274E-8	1301.9177	1.0708858	9.3106211E-8	1126.1644	1.0819485	
5865	0.00015243237	1.3033942E-7	1169.5031	1.1147431	9.2920631E-8	1640.4577	1.0818018	
5868.75	0.0001623392	1.1281698E-8	14389.607	1.0099338	9.2439349E-8	1756.1699	1.0813947	
5872.5	0.00018467509	4.6555434E-8	3966.7783	1.0410013	8.7270184E-8	2116.1304	1.0768588	
5876.25	0.00019719093	1.3260532E-7	1487.0515	1.1168092	8.4102648E-8	2344.646	1.0740842	
5880	0.00017981454	7.7170259E-8	2330.1016	1.0679915	8.6133357E-8	2087.6296	1.0758885	
5883.75	0.00019399914	1.0206972E-7	1900.6532	1.0899476	8.4414865E-8	2298.1633	1.0743895	
5887.5	0.00026662279	1.6855055E-7	1581.8565	1.1485633	8.4614469E-8	3151.0308	1.0745806	
5891.25	0.000307219	1.2064753E-7	2546.4176	1.1063624	8.5195938E-8	3606.0287	1.0751084	
5895	0.00021411049	3.5490402E-8	6032.9126	1.0312946	8.5030686E-8	2518.0379	1.074978	
5898.75	9.8022097E-5	1.0538937E-7	930.09476	1.0929487	9.0161269E-8	1087.1863	1.0795182	
5902.5	5.2877735E-5	9.3183026E-8	567.46102	1.0822	9.5357824E-8	554.5191	1.0841184	
5906.25	4.8503234E-5	5.249394E-8	923.97779	1.0463161	9.9062646E-8	489.62183	1.0874044	
5910	1.4365509E-5	6.3063351E-8	227.79489	1.055653	1.0507873E-7	136.71187	1.0927313	
5913.75	-3.9084824E-5	6.7462461E-8	-579.35664	1.0595473	1.0450936E-7	-373.98395	1.0922476	
5917.5	-2.0500001E-5	7.0070116E-8	-292.56411	1.0618616	9.9701261E-8	-205.61426	1.0880215	
5921.25	2.292081E-5	9.8451144E-8	232.81406	1.0869355	9.8798091E-8	231.99649	1.0872419	
5925	-2.2167256E-5	8.6886762E-8	-255.12811	1.0767394	9.321092E-8	-237.81823	1.082325	
5928.75	-5.6167505E-5	1.2541584E-7	-447.85018	1.1107913	8.7778738E-8	-639.87596	1.077543	
5932.5	-8.2510623E-5	1.1038705E-7	-747.46653	1.0975349	8.5458012E-8	-965.51067	1.0755083	
5936.25	-0.00014957044	6.6680704E-8	-2243.0842	1.0589292	8.198047E-8	-1824.4643	1.0724504	
5940	-0.00013462791	1.5123654E-7	-890.18107	1.1336827	7.7508418E-8	-1736.9456	1.0685121	
5943.75	-6.4019818E-5	1.7258285E-7	-370.95122	1.1525825	7.5859027E-8	-843.93145	1.0670678	
5947.5	-6.7019548E-5	1.4941489E-7	-448.54666	1.1321263	7.7212444E-8	-867.98896	1.0682783	
5951.25	-7.3554602E-5	8.4216728E-8	-873.39658	1.0744873	6.7066667E-8	-1096.7386	1.0593186	
5955	2.8048843E-5	-4.418595E-9	-6347.9098	0.99609108	5.4935385E-8	510.57879	1.0485987	
5958.75	7.091996E-5	0	0	1	5.1935012E-8	1365.552	1.0459538	
5962.5	2.863386E-5	1.9801613E-8	1446.0368	1.0175247	5.0751435E-8	564.19804	1.0449157	
5966.25	-2.4936712E-5	-2.7462375E-8	908.03188	0.9756905	5.2198358E-8	-477.72982	1.0462056	
5970	-7.2814079E-5	4.4246382E-9	-16456.505	1.0039175	5.6557321E-8	-1287.4386	1.0500743	
5973.75	-9.6387365E-5	8.9725156E-8	-1074.2513	1.0794565	5.6201899E-8	-1715.0197	1.0497698	
5977.5	-0.00011251724	6.7846134E-8	-1658.4178	1.0600937	5.4789973E-8	-2053.6101	1.0485294	
5981.25	-8.0064719E-5	4.1361319E-8	-1935.739	1.0366426	5.2187294E-8	-1534.1803	1.0462335	
5985	4.1648434E-5	4.2213557E-8	986.61276	1.0374053	5.183974E-8	803.40747	1.045935	
5988.75	6.073915E-5	5.2917554E-8	1147.8072	1.0468996	5.6522165E-8	1074.6076	1.0500943	
5992.5	-1.9510286E-5	2.262278E-8	-862.41769	1.0200541	6.0529624E-8	-322.32624	1.053657	
5996.25	1.4811992E-5	5.6670521E-8	261.37031	1.0502463	6.5209227E-8	227.14564	1.0578171	
6000	8.3392497E-5	7.9935946E-8	1043.2415	1.0708888	7.3165432E-8	1139.78	1.0648846	
6003.75	0.00015304362	-5.4002774E-9	-28339.955	0.99520994	7.9800105E-8	1917.8373	1.0707828	
6007.5	0.00019407209	1.3856074E-7	1400.6283	1.1229288	8.3186588E-8	2332.9733	1.0738017	
6011.25	0.00012698144	2.8160521E-7	450.92007	1.2498866	8.6104143E-8	1474.7425	1.0764058	
6015	9.9371668E-5	1.5288823E-7	649.96283	1.1356954	8.330669E-8	1192.8414	1.0739386	
6018.75	8.0652778E-5	9.7220177E-8	829.58888	1.0863051	8.1256043E-8	992.57575	1.0721333	
6022.5	-2.2878159E-6	4.9380283E-8	-46.330555	1.0438453	8.0038449E-8	-28.583961	1.071067	
6026.25	4.831623E-5	-2.5952438E-8	-1861.7222	0.97695184	7.2970734E-8	662.13162	1.0648047	
6030	0.00018109646	4.1098211E-8	4406.4316	1.0365065	6.9921287E-8	2590.0046	1.0621093	
6033.75	0.00023210221	8.5406478E-8	2717.6183	1.07588	7.0821396E-8	3277.2893	1.0629217	
6037.5	0.00025143332	1.1114252E-7	2262.2604	1.0987656	6.9369224E-8	3624.5658	1.0616442	
6041.25	0.00027958609	1.2659702E-7	2208.4729	1.1125222	6.9344806E-8	4031.8245	1.0616352	
6045	0.00023343275	3.4979933E-8	6673.3331	1.0310973	7.4705164E-8	3124.7203	1.0664132	
6048.75	0.00016957863	-3.2691273E-9	-51872.752	0.99709313	7.6799291E-8	2208.0754	1.0682889	
6052.5	0.00019428085	5.6818284E-8	3419.3367	1.0505325	7.6438955E-8	2541.6471	1.0679825	
6056.25	0.00022474365	3.7658749E-8	5967.9	1.0334995	7.8015826E-8	2880.7443	1.0693992	
6060	0.000138886	6.9864699E-8	1987.9282	1.0621612	7.8186209E-8	1776.3491	1.0695651	
6063.75	0.00014083956	9.8956413E-8	1423.2484	1.0880633	8.3696379E-8	1682.7438	1.0744831	
6067.5	0.00022544873	2.463639E-8	9151.0456	1.0219289	9.7140056E-8	2320.8627	1.0864647	
6071.25	0.00023578988	1.1931085E-7	1976.2652	1.1062208	1.0758988E-7	2191.5619	1.0957858	
6075	0.00021905789	1.2381202E-7	1769.278	1.1102509	1.1365537E-7	1927.3871	1.1012067	
6078.75	0.00016759346	5.081271E-8	3298.2586	1.0452565	1.1443196E-7	1464.5686	1.1019193	
6082.5	4.5335373E-5	1.7600782E-7	257.57591	1.1567944	1.1178567E-7	405.55623	1.0995829	
6086.25	-4.6523546E-5	2.022112E-7	-230.07403	1.1801745	1.1188496E-7	-415.81591	1.0996919	
6090	-6.0908829E-5	1.3713184E-7	-444.16255	1.1222126	1.0871512E-7	-560.26087	1.0968875	
6093.75	3.5927122E-5	1.7191958E-7	208.97632	1.1532473	1.0139676E-7	354.32218	1.090384	
6097.5	0.00012364036	1.5655717E-7	789.74576	1.1395822	9.9197482E-8	1246.4063	1.0884419	
6101.25	9.8222328E-5	5.7353573E-8	1712.5756	1.0511455	9.5693279E-8	1026.4287	1.0853352	
6105	-1.3635402E-5	6.6273196E-8	-205.74535	1.0591118	9.0031953E-8	-151.45069	1.0803033	
6108.75	-8.507964E-5	1.2704443E-7	-669.68412	1.1133397	8.7509927E-8	-972.22845	1.0780699	
6112.5	-0.00016091766	1.1082901E-7	-1451.9454	1.0988939	8.2995482E-8	-1938.8725	1.0740577	
6116.25	-0.00018720204	3.7625882E-8	-4975.3529	1.0335809	7.4027816E-8	-2528.8068	1.0660695	
6120	-0.0001795262	3.5594022E-8	-5043.7178	1.031774	6.7875324E-8	-2644.9406	1.0605909	
6123.75	-0.00022430422	2.9263899E-8	-7664.8781	1.0261287	6.1421542E-8	-3651.882	1.0548411	
6127.5	-0.000233007	-1.1117743E-8	20958.12	0.99007132	5.9140197E-8	-3939.9092	1.0528151	
6131.25	-0.00025935509	1.053194E-8	-24625.577	1.0094075	5.7767347E-8	-4489.6486	1.0515997	
6135	-0.00033939538	5.1721977E-8	-6561.9183	1.0462093	5.1256925E-8	-6621.4542	1.0457938	
6138.75	-0.00027328799	1.5930364E-8	-17155.163	1.0142354	4.5252604E-8	-6039.1661	1.0404378	
6142.5	-0.00015309296	-2.43955E-8	6275.4588	0.97819563	4.2963464E-8	-3563.3289	1.0384002	
6146.25	-0.00011163702	5.1635722E-8	-2162.0115	1.0461609	4.4367435E-8	-2516.1929	1.0396632	
6150	-6.1584894E-5	1.6989855E-7	-362.4804	1.1519158	4.703774E-8	-1309.2656	1.0420591	
6153.75	2.42489E-5	1.2259963E-7	197.78935	1.1096458	4.7797423E-8	507.32652	1.0427472	
6157.5	-5.7233224E-6	7.4763933E-8	-76.551917	1.0668782	4.7901843E-8	-119.48021	1.0428494	
6161.25	-6.7529458E-5	5.8710563E-8	-1150.2097	1.0525289	5.3182889E-8	-1269.7591	1.0475833	
6165	-3.0411922E-5	2.4034726E-8	-1265.3326	1.0215085	5.8767109E-8	-517.49903	1.0525904	
6168.75	3.0884233E-5	1.590499E-8	1941.7952	1.0142362	5.8511857E-8	527.82863	1.0523727	
6172.5	1.4357614E-5	1.1552425E-7	124.28225	1.1034247	5.8663556E-8	244.74503	1.0525193	
6176.25	-2.503874E-5	9.8307272E-8	-254.69876	1.0880291	6.2171247E-8	-402.73826	1.0556711	
6180	-3.7969305E-5	2.7937277E-8	-1359.0911	1.0250215	6.0660272E-8	-625.93364	1.0543293	
6183.75	-4.7983079E-7	1.1443725E-8	-41.929598	1.0102515	5.2228513E-8	-9.1871425	1.0467872	
6187.5	1.8563383E-5	-1.1945463E-8	-1554.0112	0.98929685	4.8186505E-8	385.24029	1.0431752	
6191.25	-9.1884786E-6	9.0163074E-11	0	1.0000808	4.9310157E-8	-186.34049	1.0441911	
6195	-5.7296942E-5	1.0843262E-7	-528.41056	1.0971958	4.7708537E-8	-1200.9788	1.0427645	
6198.75	-0.00012437918	1.1264491E-7	-1104.1704	1.1009923	4.220128E-8	-2947.2845	1.0378358	
6202.5	-0.00011450389	1.9163117E-8	-5975.2223	1.0171843	3.8247281E-8	-2993.7784	1.0342978	
6206.25	-5.8122021E-5	4.5606234E-8	-1274.4315	1.0409053	4.7048176E-8	-1235.3725	1.0421986	
6210	-8.5316141E-5	1.0682135E-7	-798.68064	1.0958302	5.5737358E-8	-1530.6815	1.0500024	
6213.75	-9.6873045E-5	5.6355438E-8	-1718.9654	1.0505673	5.7029931E-8	-1698.6351	1.0511725	
6217.5	-7.9012797E-5	-4.6185642E-8	1710.7654	0.95854952	5.4725967E-8	-1443.7899	1.0491152	
6221.25	-0.00011149172	-9.8371123E-9	11333.785	0.99116962	5.2824513E-8	-2110.6057	1.0474184	
6225	-0.00016783472	1.076073E-7	-1559.6965	1.0966145	4.9839107E-8	-3367.5307	1.0447477	
6228.75	-0.00013132512	5.5255297E-8	-2376.6974	1.0496207	4.9579094E-8	-2648.8003	1.0445234	
6232.5	-6.5440745E-5	-2.2167653E-8	2952.0827	0.98008878	4.8316603E-8	-1354.4153	1.0433985	
6236.25	-1.698477E-5	5.2293257E-8	-324.79848	1.04698	4.3097432E-8	-394.10168	1.0387185	
