H	Ext	Back	LR	SR	
6333.75	-2.1606319E-6	-4.3212638E-8	50	0.96097162	
6337.5	-9.113602E-7	-1.8227204E-8	50	0.98353435	
6341.25	-9.2730154E-7	-1.8546031E-8	50	0.98324291	
6345	-1.0700745E-6	-2.140149E-8	50	0.98065891	
6348.75	-3.8909116E-7	-7.7818232E-9	50	0.99296592	
6352.5	-9.2844755E-7	-1.8568951E-8	50	0.98321186	
6356.25	-1.946974E-6	-3.893948E-8	50	0.96478766	
6360	-1.4001058E-6	-2.8002117E-8	50	0.97467293	
6363.75	-1.1780183E-6	-2.3560367E-8	50	0.97868596	
6367.5	-1.0956529E-6	-2.1913058E-8	50	0.98017212	
6371.25	-1.7146916E-6	-3.4293832E-8	50	0.96896304	
6375	-1.163327E-6	-2.326654E-8	50	0.97893872	
6378.75	-4.7390967E-7	-9.4781933E-9	50	0.99141839	
6382.5	-1.9293138E-8	-3.8586277E-10	50	0.99965057	
6386.25	8.6566734E-7	1.7313347E-8	50	1.0156821	
6390	5.1514733E-7	1.0302947E-8	50	1.0093342	
6393.75	2.1190168E-6	4.2380336E-8	50	1.0384033	
6397.5	1.6471998E-6	3.2943995E-8	50	1.0298587	
6401.25	-7.9864282E-7	-1.5972856E-8	50	0.98552	
6405	-7.5240508E-7	-1.5048102E-8	50	0.98635547	
6408.75	-3.4055402E-7	-6.8110805E-9	50	0.99382291	
6412.5	2.5415388E-7	5.0830775E-9	50	1.0046109	
6416.25	1.6148677E-6	3.2297353E-8	50	1.0293034	
6420	1.2785391E-6	2.5570782E-8	50	1.0232053	
6423.75	1.1015345E-6	2.203069E-8	50	1.0199969	
6427.5	1.2352481E-6	2.4704963E-8	50	1.022429	
6431.25	1.182798E-6	2.3655959E-8	50	1.0214812	
6435	1.7352167E-6	3.4704334E-8	50	1.0315206	
6438.75	3.274513E-6	6.549026E-8	50	1.0594948	
6442.5	4.6388169E-6	9.2776339E-8	50	1.0843009	
6446.25	3.8715421E-6	7.7430841E-8	50	1.0703722	
6450	3.6383698E-6	7.2767396E-8	50	1.066148	
6453.75	4.2701976E-6	8.5403952E-8	50	1.0776516	
6457.5	3.6321193E-6	7.2642386E-8	50	1.0660625	
6461.25	3.2452284E-6	6.4904569E-8	50	1.0590381	
6465	1.1537044E-6	2.3074087E-8	50	1.020993	
6468.75	-7.087806E-7	-1.4175612E-8	50	0.98710015	
6472.5	4.7131879E-7	9.4263758E-9	50	1.0085799	
6476.25	1.4800463E-6	2.9600926E-8	50	1.0269484	
6480	1.6713651E-6	3.3427303E-8	50	1.0304384	
6483.75	2.0691942E-6	4.1383883E-8	50	1.0376916	
6487.5	4.3529741E-6	8.7059483E-8	50	1.0793088	
6491.25	3.766857E-6	7.533714E-8	50	1.0686446	
6495	1.4696798E-6	2.9393596E-8	50	1.0267881	
6498.75	1.2988269E-6	2.5976538E-8	50	1.023679	
6502.5	3.4929694E-7	6.9859388E-9	50	1.0063694	
6506.25	3.3768438E-7	6.7536875E-9	50	1.0061589	
6510	2.0882737E-6	4.1765474E-8	50	1.0380956	
6513.75	1.1895943E-6	2.3791887E-8	50	1.0217059	
6517.5	-7.0798758E-7	-1.4159752E-8	50	0.98707901	
6521.25	-5.2620816E-9	-1.0524163E-10	50	0.99990395	
6525	8.2014552E-7	1.640291E-8	50	1.0149742	
6528.75	8.0688883E-7	1.6137777E-8	50	1.0147352	
6532.5	9.4767274E-7	1.8953455E-8	50	1.0173098	
6536.25	1.6054773E-6	3.2109546E-8	50	1.0293311	
6540	-8.5713389E-8	-1.7142678E-9	50	0.99843375	
6543.75	-8.6480559E-7	-1.7296112E-8	50	0.98419401	
6547.5	1.333764E-6	2.6675279E-8	50	1.0243821	
6551.25	8.937882E-7	1.7875764E-8	50	1.0163424	
6555	-1.3699215E-6	-2.739843E-8	50	0.97494662	
6558.75	2.5622035E-7	5.1244069E-9	50	1.0046868	
6562.5	-1.0864193E-7	-2.1728386E-9	50	0.99801233	
6566.25	-3.1168586E-6	-6.2337173E-8	50	0.94296359	
6570	-1.5775603E-6	-3.1551206E-8	50	0.9711259	
6573.75	1.1906435E-7	2.3812871E-9	50	1.0021797	
6577.5	2.022507E-7	4.045014E-9	50	1.0037033	
6581.25	-1.2310969E-7	-2.4621938E-9	50	0.99774537	
6585	-2.3866212E-6	-4.7732425E-8	50	0.95628287	
6588.75	-2.6067418E-6	-5.2134836E-8	50	0.95224141	
6592.5	3.6532161E-7	7.3064322E-9	50	1.0066944	
6596.25	7.0542992E-7	1.4108598E-8	50	1.0129293	
6600	-1.2948467E-6	-2.5896933E-8	50	0.97626304	
6603.75	-7.9443787E-7	-1.5888757E-8	50	0.98543367	
6607.5	1.2246135E-6	2.449227E-8	50	1.0224581	
6611.25	2.0042237E-6	4.0084475E-8	50	1.0367622	
6615	1.8314189E-6	3.6628378E-8	50	1.0335989	
6618.75	1.5639741E-6	3.1279481E-8	50	1.0286978	
6622.5	1.5333785E-7	3.066757E-9	50	1.0028142	
6626.25	-7.4189847E-7	-1.4837969E-8	50	0.9863816	
6630	-1.4427564E-6	-2.8855129E-8	50	0.97351161	
6633.75	-8.3128336E-7	-1.6625667E-8	50	0.98473516	
6637.5	1.4280327E-7	2.8560653E-9	50	1.0026228	
6641.25	7.1597886E-7	1.4319577E-8	50	1.0131524	
6645	-4.0013515E-8	-8.002703E-10	50	0.99926482	
6648.75	-1.1566334E-6	-2.3132667E-8	50	0.97874505	
6652.5	-1.940107E-6	-3.880214E-8	50	0.9643409	
6656.25	-2.0041857E-7	-4.0083713E-9	50	0.99631563	
6660	6.1079685E-7	1.2215937E-8	50	1.0112306	
6663.75	-1.1975695E-6	-2.395139E-8	50	0.97797647	
6667.5	-1.8762745E-7	-3.7525491E-9	50	0.99654885	
6671.25	1.1569862E-6	2.3139724E-8	50	1.0212851	
6675	-5.7106278E-7	-1.1421256E-8	50	0.98949216	
6678.75	-8.3020823E-7	-1.6604165E-8	50	0.98472087	
6682.5	-2.2182978E-6	-4.4365955E-8	50	0.95916678	
6686.25	-2.7156593E-6	-5.4313186E-8	50	0.9500021	
6690	5.1804632E-7	1.0360926E-8	50	1.0095396	
6693.75	1.3153146E-6	2.6306293E-8	50	1.0242255	
6697.5	-1.7197936E-6	-3.4395872E-8	50	0.96831863	
6701.25	-2.878905E-6	-5.75781E-8	50	0.94695555	
6705	-4.3099506E-7	-8.6199013E-9	50	0.99205726	
6708.75	9.5538589E-7	1.9107718E-8	50	1.0176102	
6712.5	7.578685E-7	1.515737E-8	50	1.0139722	
6716.25	1.5473388E-7	3.0946777E-9	50	1.0028533	
6720	-9.1638488E-7	-1.8327698E-8	50	0.98309845	
6723.75	-1.519021E-6	-3.038042E-8	50	0.9719778	
6727.5	-5.9802435E-7	-1.1960487E-8	50	0.98896562	
6731.25	-2.0805421E-7	-4.1610842E-9	50	0.9961603	
6735	4.2256806E-7	8.4513612E-9	50	1.0078003	
6738.75	-9.1932591E-7	-1.8386518E-8	50	0.98302627	
6742.5	-3.2076199E-6	-6.4152398E-8	50	0.940764	
6746.25	-1.4812329E-6	-2.9624657E-8	50	0.9726396	
6750	-7.7920546E-7	-1.5584109E-8	50	0.98560377	
6753.75	4.3153345E-7	8.630669E-9	50	1.0079746	
6757.5	1.8036583E-6	3.6073166E-8	50	1.0333388	
6761.25	3.2897242E-7	6.5794485E-9	50	1.0060821	
6765	-7.7746753E-7	-1.5549351E-8	50	0.98562252	
6768.75	-6.538699E-7	-1.3077398E-8	50	0.98790527	
6772.5	-6.5150135E-7	-1.3030027E-8	50	0.98794614	
6776.25	-2.463398E-7	-4.926796E-9	50	0.99544117	
6780	4.343548E-7	8.687096E-9	50	1.0080403	
6783.75	1.1224382E-7	2.2448765E-9	50	1.0020783	
6787.5	-1.424913E-7	-2.8498261E-9	50	0.997361	
6791.25	9.146804E-7	1.8293608E-8	50	1.0169448	
6795	1.3990059E-6	2.7980118E-8	50	1.025924	
6798.75	-2.4540435E-7	-4.908087E-9	50	0.99545135	
6802.5	-1.5981048E-6	-3.1962096E-8	50	0.9703704	
6806.25	-2.1457675E-7	-4.291535E-9	50	0.99602053	
6810	1.5694382E-6	3.1388764E-8	50	1.0291145	
6813.75	4.788127E-7	9.5762539E-9	50	1.008885	
6817.5	-1.5641526E-6	-3.1283052E-8	50	0.97096674	
6821.25	-2.0033766E-7	-4.0067533E-9	50	0.99628031	
6825	3.0062266E-6	6.0124531E-8	50	1.0558336	
6828.75	2.2156907E-6	4.4313815E-8	50	1.0411636	
6832.5	-4.3873561E-7	-8.7747121E-9	50	0.9918466	
6836.25	-1.1481357E-6	-2.2962714E-8	50	0.97865667	
6840	-1.0683711E-6	-2.1367422E-8	50	0.98013333	
6843.75	-9.5498036E-7	-1.9099607E-8	50	0.98223634	
6847.5	-4.6497628E-7	-9.2995256E-9	50	0.99134823	
6851.25	-4.6770064E-7	-9.3540128E-9	50	0.99129479	
6855	-7.3625068E-7	-1.4725014E-8	50	0.98629197	
6858.75	-1.0670481E-6	-2.1340963E-8	50	0.98012661	
6862.5	-7.1689843E-8	-1.4337969E-9	50	0.99866437	
6866.25	8.3902886E-7	1.6780577E-8	50	1.0156367	
6870	-6.0097141E-7	-1.2019428E-8	50	0.98879628	
6873.75	-4.6020782E-7	-9.2041565E-9	50	0.9914177	
6877.5	3.0655423E-7	6.1310846E-9	50	1.0057187	
6881.25	-1.7955061E-6	-3.5910122E-8	50	0.96649417	
6885	-8.8809926E-7	-1.7761985E-8	50	0.98342179	
6888.75	5.2715802E-7	1.054316E-8	50	1.0098437	
6892.5	-1.4769373E-6	-2.9538745E-8	50	0.97241176	
6896.25	1.1631716E-7	2.3263432E-9	50	1.0021734	
6900	1.553508E-6	3.1070161E-8	50	1.0290377	
6903.75	-8.6698388E-7	-1.7339678E-8	50	0.98378927	
6907.5	6.0519786E-9	1.2103957E-10	50	1.0001132	
6911.25	1.3530111E-6	2.7060222E-8	50	1.0253151	
6915	-4.5530861E-7	-9.1061723E-9	50	0.99147829	
6918.75	-1.1871251E-6	-2.3742502E-8	50	0.97777406	
6922.5	-2.7526448E-7	-5.5052895E-9	50	0.99484467	
6926.25	6.899997E-7	1.3799994E-8	50	1.012927	
6930	5.7847621E-7	1.1569524E-8	50	1.0108411	
6933.75	-3.8044465E-7	-7.608893E-9	50	0.99286782	
6937.5	-1.1736465E-6	-2.3472931E-8	50	0.97799059	
6941.25	9.3977738E-7	1.8795548E-8	50	1.0176293	
6945	2.1355462E-6	4.2710923E-8	50	1.0400737	
6948.75	8.4514462E-7	1.6902892E-8	50	1.0158642	
6952.5	9.1153227E-7	1.8230645E-8	50	1.0171158	
6956.25	1.746644E-8	3.4932879E-10	50	1.0003281	
6960	-1.207785E-6	-2.41557E-8	50	0.97730723	
6963.75	1.7031659E-6	3.4063318E-8	50	1.0320103	
6967.5	4.1845013E-6	8.3690026E-8	50	1.0786701	
6971.25	4.4531452E-6	8.9062903E-8	50	1.0837462	
6975	2.9115136E-6	5.8230273E-8	50	1.0547707	
6978.75	1.4406255E-6	2.881251E-8	50	1.0271088	
6982.5	2.9501161E-6	5.9002321E-8	50	1.0555298	
6986.25	3.6687233E-6	7.3374466E-8	50	1.0690763	
6990	1.0390505E-6	2.078101E-8	50	1.0195693	
6993.75	-6.1167631E-7	-1.2233526E-8	50	0.98847648	
6997.5	1.3015518E-6	2.6031036E-8	50	1.0245272	
7001.25	1.2494636E-6	2.4989271E-8	50	1.0235521	
7005	2.2082848E-7	4.4165696E-9	50	1.0041637	
7008.75	2.7027511E-6	5.4055022E-8	50	1.0509742	
7012.5	2.0442459E-6	4.0884918E-8	50	1.0385651	
7016.25	7.3035876E-7	1.4607175E-8	50	1.013782	
7020	1.7807738E-6	3.5615477E-8	50	1.0336124	
7023.75	1.3586076E-6	2.7172153E-8	50	1.0256506	
7027.5	1.0635716E-6	2.1271432E-8	50	1.0200854	
7031.25	1.25265E-6	2.5053001E-8	50	1.0236621	
7035	1.1144666E-6	2.2289332E-8	50	1.0210571	
7038.75	1.7001353E-6	3.4002707E-8	50	1.0321308	
7042.5	3.1630022E-6	6.3260043E-8	50	1.0597919	
7046.25	3.9165945E-6	7.8331891E-8	50	1.0740551	
7050	2.7910584E-6	5.5821168E-8	50	1.0527858	
7053.75	9.9559303E-7	1.9911861E-8	50	1.0188335	
7057.5	1.6249365E-6	3.2498729E-8	50	1.0307457	
7061.25	1.6251463E-6	3.2502926E-8	50	1.0307566	
7065	-4.1205532E-7	-8.2411065E-9	50	0.99219994	
7068.75	9.9914387E-7	1.9982877E-8	50	1.0189176	
7072.5	3.213615E-6	6.42723E-8	50	1.060859	
7076.25	3.235448E-6	6.470896E-8	50	1.0612854	
7080	3.835116E-6	7.6702319E-8	50	1.0726593	
7083.75	4.3196276E-6	8.6392552E-8	50	1.0818556	
7087.5	4.4198859E-6	8.8397717E-8	50	1.0837723	
